DATE,中国:GDP平减指数,GDP:现价:当季值,中国:最终消费支出:占GDP比重,实际使用外资(人民币):当月值,对外直接投资:非金融类:累计值,对外直接投资净额:总计,对外直接投资净额:亚洲:日本,对外直接投资净额:欧洲:英国,对外直接投资净额:欧洲:合计,对外直接投资净额:北美洲:美国,存款利率:活期,存款利率:定期:3月,存款利率:定期:6月,存款利率:定期:1年,存款利率:定期:2年,存款利率:定期:3年,存款利率:定期:5年,中国:经常账户:本国货币:季调:当季值,M1(货币):期末值,国家一般公共收入:合计:当月值,国家一般公共支出:合计:当月值,外债余额,国际投资头寸:净头寸:期末值,进口总值(人民币计价):当月值,出口总值(人民币计价):当月值,官方储备资产:外汇储备:期末值,CPI:当月同比,PPI:当月同比,即期汇率(16:30):美元兑人民币,即期汇率(16:30):欧元兑人民币,即期汇率(16:30):港元兑人民币,即期汇率(16:30):100日元兑人民币,即期汇率(16:30):英镑兑人民币,FU0.SHF,scm.INE,000001.SH,N225.GI,SPX.GI,IXIC.GI,DJIA.GI,FTSE.GI,AXX.GI,SX5E.GI,日本:GDP平减指数,日本:GDP:现价,日本:GDP:现价:私人消费,日本:GDP:现价:政府消费,日本:官方储备资产:外汇储备,日本:商品出口:季调,日本:商品进口:季调,日本:国际投资头寸:资产:直接投资,日本:经常账户:差额,日本:出口金额:当月值,日本:进口金额:当月值,日本:CPI,日本:PPI,日本:出口商品价格指数,日本:进口商品价格指数,日本:无担保隔夜拆款利率(TONA),日本:M1:实值,日本:外债:总计,日本:财政决算:一般会计:收入:财政年度,日本:财政决算:一般会计:支出:财政年度,日本:综合财政收支余额:当月值,日本:外商直接投资:中国,日本:对外直接投资:中国,欧元区:GDP:现价,欧元区:GDP:2005价:最终消费支出:当季值,欧元区:GDP:2005价:进口:商品和服务:当季值,欧元区:GDP:2005价:出口:商品和服务:当季值,欧元区:GDP:平减指数:2005价:当季值,欧元区20国:商品贸易:进口:季调,欧元区20国:商品贸易:出口:季调,商品贸易:进口金额:中国(不包括香港),商品贸易:出口金额:中国(不包括香港),欧元区:HICP,欧元区19国:PPI,欧元区20国:单位进口价格指数,欧元区20国:单位出口价格指数,欧元区:M1,欧元区:主导利率:再融资利率(MRO),欧元区:隔夜存款利率(DF),欧元区:隔夜贷款利率(MLF),一般政府债务总额:本币计价:欧盟27国,一般政府债务总额:欧元计价:欧盟27国,一般政府财政盈余:欧元区19国,欧元区:国际收支:经常账户:出口金额:商品,欧元区:国际收支:经常账户:进口金额:商品,欧元区:官方储备资产和其他外币资产,欧元区:外商直接投资净流入,美国:GDP:不变价:支出法:当季值,美国:出口金额:季调,美国:进口金额:季调,美国:CPI:当月同比,美国:PPI:最终需求:当月值,美国:进口价格指数:当月同比,美国:出口价格指数:当月同比,美国:M1,美国:M2,美国:联邦基金利率,美国:对外直接投资:美国跨国公司:所有行业:总计,美国:外商直接投资:外国跨国公司:所有行业:总计,美国:政府财政收入,美国:政府财政支出,美国:外债总额,美国:经常项目收入:季调:当季值,美国:经常项目支出:季调:当季值,美国:联邦政府债务:总额,美国:GDP:不变价:支出法:个人消费:折年数:季调:当季值,美国:外汇,英国:GDP:不变价:季调,英国:GDP:现价:季调,英国:GDP:现价:居民最终消费支出:季调,英国:GDP:现价:政府最终消费支出:季调,英国:经常项目差额:季调,英国:直接投资差额,英国:政府外币储备,英国:政府外汇储备总额,英国:贸易总额:出口:季调,英国:贸易总额:进口:季调,英国:CPI,英国:CPI:同比,英国:产出PPI:国内市场的工业品(不含税):当月值,英国:M1,英国:基准利率,英国:政府负债净值,英国:中央政府:总收入:当月值,英国:中央政府:总支出:当月值,英国:经常账户:本国货币:季调:当季值
2009-02-28,,,,,,,,,,,,,,,,,,,166149.6,4108.23,3810.08,,,,,19120.66,-1.56,-4.47,6.8395,8.6651,0.882,,9.7868,3000.0,0.0,2082.852,7568.42,735.09,1377.84,7062.93,3830.09,0.0,0.0,,,,,980145.0,,,,10442.97,3529575.0,3458728.0,95.6,98.2,89.6,79.0,0.109,478.2,,,,,,,,,,,,108450.2,110078.1,,,91.22,94.7,82.9,85.4,4101868.0,,,,,,,,,,,,127893.0,156671.0,0.2,,-12.7,-4.5,1558.4,8292.4,0.22,,,87312.0,281171.0,,,,,,45628.0,,,,,,,36051.32,44738.78,34271.0,35907.0,85.6,3.2,,1035691.0,1.0,581.3,,,
2009-03-31,,73979.2,,,,,,,,,,,,,,,,,176541.13,4402.21,5007.39,3367.21,,,,19537.41,-1.17,-5.99,6.8329,9.0539,0.8817,,9.7888,3157.0,0.0,2373.213,8109.53,797.87,1528.59,7608.92,3926.14,0.0,0.0,,121202.3,70331.2,22072.8,989730.0,107585.0,108827.0,,14527.48,4183794.0,4189201.0,95.9,98.0,93.2,81.9,0.088,483.1,204759.0,,,,,,2234569.3,1638178.7,744906.2,759296.4,106.87,105403.0,108096.2,,,91.57,94.0,83.2,84.6,4130772.0,1.5,0.5,2.5,7503877.0,7503877.0,,,,,,3976.81,126478.0,156670.0,-0.4,,-14.9,-6.7,1652.5,8409.5,0.16,,,128926.0,320514.0,,560762.0,660163.0,,11130.46,46634.0,460105.0,386739.0,238482.0,84238.0,-15437.0,-1119.0,36851.13,45438.33,33824.0,36317.0,85.8,2.9,,1045565.0,0.5,606.8,,,-15437.0
2009-04-30,,,,,,,,,,,,,,,,,,,178213.57,5897.15,5078.05,,,,,20088.8,-1.5,-6.6,6.818,9.0181,0.8798,,10.0822,3359.0,0.0,2477.569,8828.26,872.81,1717.3,8168.12,4243.71,0.0,0.0,,,,,983225.0,,,,6432.6,4194708.0,4145720.0,96.0,97.4,94.5,81.9,0.113,489.0,,,,,,,,,,,,104324.3,107032.5,,,91.9,93.2,81.6,83.6,4197570.0,1.25,0.25,2.25,,,,,,,,,125323.0,155796.0,-0.7,,-16.4,-6.7,1641.1,8361.1,0.2,,,266206.0,287113.0,,,,,,46725.0,,,,,,,37396.18,46946.86,34314.0,36337.0,86.0,2.3,,1007574.0,,614.2,,,
2009-05-31,,,,,,,,,,,,,,,,,,,182025.58,6569.47,4608.01,,,,,20894.91,-1.37,-7.2,6.8278,9.6647,0.8808,7.15,11.0512,0.0,0.0,0.0,9522.5,919.14,1774.33,8500.33,4417.94,0.0,0.0,,,,,992457.0,,,,12880.16,4019952.0,3738560.0,95.8,97.0,92.9,80.0,0.099,487.6,,,,,,,,,,,,102233.9,106973.1,,,91.94,93.2,81.8,83.9,4221129.0,1.0,0.25,1.75,,,,,,,,,127342.0,153181.0,-1.3,,-17.3,-6.6,1648.9,8405.6,0.19,,,117217.0,306868.0,,,,,,49247.0,,,,,,,40322.89,51503.78,33526.0,34465.0,86.4,2.2,,1010491.0,,629.1,,,
2009-06-30,,83865.8,,,124.0,,,,,,,,,,,,,,193138.15,6867.47,6405.58,3605.79,,,,21316.06,-1.67,-7.82,6.8302,9.5869,0.8813,7.07,11.2464,3779.0,0.0,2959.362,9958.44,919.32,1835.04,8447.0,4249.21,0.0,0.0,,122762.1,70140.8,25500.7,988498.0,120028.0,105577.0,,12875.57,4594410.0,4107418.0,95.6,96.7,93.9,82.4,0.11,485.4,204541.0,,,,,,2294472.6,1660554.5,733378.6,769338.2,107.37,104893.5,107572.2,,,92.13,93.5,83.4,84.1,4311633.0,,,,7767874.3,7767874.3,,,,,,4060.38,129796.0,156948.0,-1.4,,-17.5,-6.6,1725.4,8367.9,0.22,,,215340.0,309671.0,,559938.0,647027.0,,11075.75,48897.0,458599.0,386564.0,238579.0,84184.0,-14763.0,-7441.0,38392.93,50910.96,33350.0,34994.0,86.7,1.8,,1010426.0,,655.3,,,-14763.0
2009-07-31,,,,,,,,,,,,,,,,,,,195889.27,6695.91,4985.67,,,,,21746.18,-1.81,-8.22,6.8319,9.7357,0.8815,7.21,11.4235,3806.0,0.0,3412.062,10356.83,987.48,1978.5,9171.61,4608.36,0.0,0.0,,,,,991932.0,,,,13424.75,4843001.0,4477333.0,95.3,97.1,92.2,83.7,0.105,483.8,,,,,,,,,,,,106275.1,110390.8,,,91.52,92.9,82.8,84.5,4311001.0,,,,,,,,,,,,131878.0,165185.0,-2.1,,-19.1,-8.3,1689.3,8366.4,0.18,,,151481.0,332160.0,,,,,,49876.0,,,,,,,37905.12,50653.45,34211.0,35738.0,86.7,1.8,,995665.0,,656.6,,,
2009-08-31,,,,,,,,,,,,,,,,,,,200394.83,5237.47,4737.12,,,,,22108.27,-1.2,-7.86,6.8299,9.7876,0.8813,7.34,11.1216,3999.0,0.0,2667.745,10492.53,1020.62,2009.06,9496.28,0.0,0.0,0.0,,,,,995685.0,,,,12009.12,4509804.0,4344586.0,95.6,97.0,93.4,84.4,0.11,481.1,,,,,,,,,,,,107773.3,110800.6,,,91.84,93.3,84.0,84.1,4317628.0,,,,,,,,,,,,132566.0,164240.0,-1.5,,-15.3,-6.2,1690.7,8351.8,0.15,,,145529.0,249084.0,,,,,,50453.0,,,,,,,36894.98,62041.67,33233.0,35369.0,87.0,1.6,,1001048.0,,659.6,,,
2009-09-30,,89846.9,,,328.7,,,,,,,,,,,,,,201708.14,5609.35,6577.43,3867.72,,,,22725.95,-0.79,-6.99,6.826,9.9916,0.8808,7.58,10.9275,3788.0,0.0,2779.426,10133.23,1057.08,2122.42,9712.28,5133.9,0.0,0.0,,120878.5,71583.5,21955.8,1002242.0,135053.0,120040.0,,17176.01,5109386.0,4591756.0,95.6,97.1,91.4,83.4,0.103,479.6,198853.0,,,,,,2283581.4,1663081.4,747808.5,787954.6,107.08,110164.7,113205.3,,,91.86,93.0,83.1,84.1,4379347.0,,,,7929843.6,7929843.6,,,,,,4102.85,137047.0,172294.0,-1.3,,-12.0,-5.6,1694.8,8344.5,0.07,,,218880.0,264088.0,,587640.0,679024.0,,11150.23,51840.0,458875.0,388624.0,239628.0,86207.0,-8925.0,-17728.0,36858.1,63252.19,34483.0,36858.0,87.1,1.1,,1052713.0,,679.2,,,-8925.0
2009-10-31,,,,,,,,,,,,,,,,,,,207545.74,6844.93,4683.26,,,,,23282.72,-0.53,-5.85,6.8264,10.0487,0.881,7.58,11.2282,4092.0,0.0,2995.848,10034.74,1036.19,2045.11,9712.73,5044.55,0.0,0.0,,,,,1005235.0,,,,15352.67,5308319.0,4508259.0,95.2,96.4,90.5,82.8,0.112,479.4,,,,,,,,,,,,111390.6,114419.7,,,92.07,93.3,81.6,83.7,4434569.0,,,,,,,,,,,,141056.0,176015.0,-0.2,,-5.6,-3.6,1703.9,8392.4,0.11,,,135293.0,311656.0,,,,,,51903.0,,,,,,,36619.83,64202.88,35658.0,37183.0,87.2,1.5,,1047460.0,,686.7,,,
2009-11-30,,,,,,,,,,,,,,,,,,,212493.2,5029.3,6349.93,,,,,23887.88,0.56,-2.08,6.8274,10.2722,0.8809,7.9442,11.1483,4247.0,0.0,3195.301,9345.55,1095.63,2144.6,10344.84,5190.68,0.0,0.0,,,,,1018414.0,,,,12363.25,4988163.0,4622906.0,95.0,96.4,90.2,83.5,0.113,480.1,,,,,,,,,,,,110235.6,113347.6,,,92.18,93.4,82.4,83.7,4472348.0,,,,,,,,,,,,142075.0,180456.0,1.8,100.0,3.4,0.4,1755.8,8506.8,0.13,,,133563.0,253850.0,,,,,,53525.0,,,,,,,37300.53,66958.8,35688.0,36619.0,87.5,1.9,,1066825.0,,700.9,,,
2009-12-31,73.61,100825.8,50.08,,433.0,5652899.0,8410.0,19217.0,335272.0,90874.0,,,,,,,,,221445.81,5084.0,19638.0,4286.47,,,,23991.52,1.86,1.7,6.8272,9.8379,0.8803,7.4007,10.9126,4516.0,0.0,3277.139,0.0,1115.1,2269.15,10428.05,5412.88,0.0,0.0,100.89,130095.5,73098.9,26160.8,996552.0,150192.0,124667.0,,10660.22,5411678.0,4869149.0,94.8,96.5,90.1,85.9,0.094,486.9,192073.0,1071142.0,1009734.0,,-137.36,6898.92,2400207.4,1713221.9,783108.8,821363.2,108.92,111208.7,114477.5,720931.5,861519.0,92.47,93.5,83.6,84.4,4556171.0,,,,8021697.7,8021697.7,-578373.2,,,,441220210931.84,4209.06,145480.0,184906.0,2.7,99.9,8.6,3.4,1806.8,8527.1,0.05,3565020.0,2069438.0,218919.0,310329.0,,622830.0,724684.0,11875851.0,11137.95,50520.0,460238.0,386875.0,240359.0,85942.0,-8394.0,-12705.0,35618.46,64138.38,36236.0,37816.0,88.0,2.9,,1061454.0,,730.8,,,-8394.0
2010-01-31,,,,,23.6,,,,,,,,,,,,,,229588.98,8658.66,3465.8,,,,,24152.21,1.53,4.32,6.8268,9.5466,0.8788,7.5701,11.2005,4496.0,0.0,2989.292,10198.04,1073.87,2147.35,10067.33,5188.52,0.0,0.0,,,,,1001068.0,,,,10199.54,4900888.0,4857806.0,94.9,97.1,91.4,88.1,0.095,486.9,,,,,,,,,,,,113698.8,116560.9,,,91.71,94.2,85.7,85.3,4554112.0,,,,,,,,,,,,145718.0,183462.0,2.6,101.0,11.4,3.5,1673.4,8411.2,0.12,,,205239.0,247873.0,,,,,,50217.0,,,,,,,34699.53,64295.47,35313.0,37988.0,87.8,3.5,,1085517.0,,721.8,,,
2010-02-28,,,,,46.6,,,,,,,,,,,,,,224286.95,4944.97,4940.21,,,,,24245.91,2.7,5.39,6.8261,9.2672,0.8793,7.642,10.4238,4507.0,0.0,3051.943,10126.03,1104.49,2238.26,10325.26,5354.52,0.0,0.0,,,,,998715.0,,,,17226.55,5127147.0,4488870.0,94.9,97.1,90.9,87.9,0.097,482.8,,,,,,,,,,,,114036.1,117573.5,,,92.0,94.3,86.3,86.2,4538879.0,,,,,,,,,,,,146849.0,188353.0,2.1,100.9,11.3,3.4,1698.2,8508.5,0.13,,,107520.0,328429.0,,,,,,50185.0,,,,,,,35404.83,65279.28,37067.0,37621.0,88.2,3.0,,1099975.0,,730.6,,,
2010-03-31,,87501.3,,,75.2,,,,,,,,,,,,,397061.7,229397.93,6023.44,5923.95,4432.36,,,,24470.84,2.37,5.91,6.8259,9.1902,0.8792,7.3083,10.2638,4650.0,0.0,3109.105,11089.94,1169.43,2397.96,10856.63,5679.64,0.0,0.0,,123628.1,70956.4,22458.6,990513.0,154879.0,130211.0,,26950.19,6000424.0,5068489.0,95.1,97.1,91.1,87.4,0.082,488.1,190217.0,,,,,,2272891.1,1651992.5,778515.9,812417.6,107.35,116775.7,120770.8,,,93.02,94.8,88.2,86.5,4544318.0,,,,8244384.7,8244384.7,,,,,,4055.06,151080.0,191351.0,2.3,101.2,11.2,4.9,1789.8,8557.8,0.09,,,153358.0,218745.0,,640895.0,743929.0,,11202.5,48270.0,464543.0,396113.0,239181.0,86856.0,-9215.0,-13213.0,34673.37,69092.38,37219.0,39739.0,88.7,3.4,,1114759.0,,760.3,,,-9215.0
2010-04-30,,,,,114.0,,,,,,,,,,,,,,233909.76,7925.66,5575.55,,,,,24905.12,2.81,6.81,6.8252,9.0872,0.8791,7.2311,10.4911,4730.0,0.0,2870.611,11057.4,1186.69,2461.19,11008.61,5553.29,0.0,0.0,,,,,993237.0,,,,15862.61,5889744.0,5160503.0,95.1,97.4,93.6,92.1,0.096,496.9,,,,,,,,,,,,119218.1,122955.7,,,93.4,95.6,90.4,87.3,4625855.0,,,,,,,,,,,,150006.0,191502.0,2.2,101.6,11.2,5.5,1740.8,8526.0,0.2,,,245260.0,327950.0,,,,,,48885.0,,,,,,,36502.0,70948.48,37769.0,39554.0,89.2,3.7,,1082850.0,,765.4,,,
2010-05-31,,,,,143.0,,,,,,,,,,,,,,236497.88,7917.66,5786.7,,,,,24395.06,3.06,7.13,6.8278,8.398,0.8763,7.4668,9.9077,4437.0,0.0,2592.147,9768.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,,987635.0,,,,14891.6,5308604.0,4999477.0,95.1,97.4,92.1,92.4,0.089,497.5,,,,,,,,,,,,122850.8,125493.9,,,93.5,96.0,91.3,88.2,4663769.0,,,,,,,,,,,,153819.0,195907.0,2.0,101.8,8.5,5.6,1762.5,8589.7,0.19,,,146794.0,282721.0,,,,,,47129.0,,,,,,,37725.33,71305.32,38055.0,39950.0,89.4,3.4,,1103421.0,,778.7,35.2,50.6,
2010-06-30,,99347.4,,,178.4,,,,,,,,,,,,,313260.8,240580.0,7879.4,8119.15,5138.1,,,,24542.75,2.95,6.41,6.7814,8.3129,0.8711,7.6541,10.225,4336.0,0.0,2398.37,9382.64,1030.71,2109.24,9774.02,4916.87,0.0,0.0,,124557.0,70726.7,25963.2,995675.0,162379.0,139025.0,,13005.44,5867220.0,5196697.0,94.9,97.1,90.9,90.1,0.096,493.4,199123.0,,,,,,2365402.0,1672167.5,828811.7,874069.9,108.0,124865.4,127062.6,,,93.5,96.4,93.5,89.5,4713441.0,,,,8428945.9,8428945.9,,,,,,4188.71,153326.0,200642.0,1.1,101.6,4.3,3.7,1804.9,8556.2,0.09,,,251048.0,319470.0,,659413.0,771149.0,,11302.96,47557.0,469606.0,401311.0,247448.0,86190.0,-8915.0,25295.0,38242.32,71114.43,39243.0,41160.0,89.5,3.2,,1119393.0,,803.7,37.7,49.6,-8915.0
2010-07-31,,,,,267.5,,,,,,,,,,,,,,240664.07,7783.18,5810.87,,,,,25388.94,3.3,4.84,6.775,8.825,0.8721,7.8506,10.5829,4349.0,0.0,2637.503,9537.3,1101.6,2254.7,10465.94,5258.02,0.0,0.0,,,,,1009761.0,,,,19323.03,5981905.0,5197294.0,94.4,97.1,88.6,87.9,0.098,493.6,,,,,,,,,,,,122490.4,126895.5,,,93.1,96.6,94.2,89.7,4696209.0,,,,,,,,,,,,156763.0,198373.0,1.2,101.7,4.9,3.9,1753.1,8534.4,0.18,,,155546.0,320588.0,,,,,,49743.0,,,,,,,40302.8,72236.26,38669.0,41183.0,89.3,3.1,,1098996.0,,805.5,49.4,49.1,
2010-08-31,,,,,319.8,,,,,,,,,,,,,,244340.64,5619.35,6413.69,,,,,25478.38,3.48,4.32,6.8074,8.6322,0.875,8.072,10.493,4352.0,0.0,2638.798,8824.06,1049.33,2114.03,10014.72,5225.22,0.0,0.0,,,,,1014685.0,,,,13558.64,5209757.0,5146004.0,94.5,97.0,87.1,85.9,0.095,491.7,,,,,,,,,,,,122443.3,126882.3,,,93.29,96.7,94.1,89.2,4663060.0,,,,,,,,,,,,157769.0,203387.0,1.1,101.9,3.8,4.1,1807.3,8586.0,0.21,,,163998.0,254524.0,,,,,,49634.0,,,,,,,40166.7,72714.86,38123.0,41024.0,89.8,3.1,,1084440.0,,810.5,37.8,48.6,
2010-09-30,,105963.7,,,362.7,,,,,,,,,,,,,449493.7,243821.9,6287.19,8469.04,5464.49,,,,26483.03,3.61,4.33,6.6912,9.1196,0.8621,8.0288,10.5878,4461.0,0.0,2655.658,9369.35,1141.2,2368.62,10788.05,5548.62,0.0,0.0,,125404.1,72819.1,22340.0,1051474.0,160796.0,138220.0,,21672.14,5839635.0,5065321.0,94.7,97.0,86.8,85.6,0.113,490.8,214313.0,,,,,,2357165.9,1678497.7,828092.7,881823.0,108.0,123301.2,128029.2,,,93.57,97.0,93.5,89.5,4664407.0,,,,8531416.5,8531416.5,,,,,,4229.41,158624.0,202958.0,1.1,102.0,3.6,4.9,1795.9,8603.5,0.15,,,245207.0,279813.0,,676496.0,793115.0,,11383.6,51709.0,472199.0,404199.0,249276.0,85911.0,-13279.0,-6753.0,40573.48,77590.49,38774.0,41804.0,89.8,3.1,,1088855.0,,833.0,38.4,50.9,-13279.0
2010-10-31,,,,,405.4,,,,,,0.36,1.91,2.2,2.5,3.25,3.85,4.2,,253313.17,7860.31,6488.3,,,,,27608.99,4.37,5.04,6.6708,9.2243,0.8601,8.256,10.6024,4635.0,0.0,2978.835,9202.45,1183.26,2507.41,11118.49,5675.16,0.0,0.0,,,,,1058896.0,,,,16552.07,5722496.0,4909869.0,95.0,96.9,86.3,84.4,0.093,493.5,,,,,,,,,,,,126846.3,131426.3,,,93.86,97.1,93.2,88.9,4671805.0,,,,,,,,,,,,164234.0,204880.0,1.2,102.5,3.9,5.8,1798.3,8667.9,0.2,,,145951.0,286384.0,,,,,,53241.0,,,,,,,41874.77,76642.12,39468.0,41440.0,90.0,3.2,,1091191.0,,836.8,44.7,49.1,
2010-11-30,,,,,475.6,,,,,,,,,,,,,,259420.32,5840.69,10599.64,,,,,27678.99,5.12,6.06,6.667,8.6916,0.8582,7.9283,10.3867,4795.0,0.0,2820.181,9937.04,1180.55,2498.23,11006.02,5528.27,0.0,0.0,,,,,1041690.0,,,,11056.94,5439804.0,5282184.0,94.7,96.8,87.1,86.5,0.09,493.5,,,,,,,,,,,,128351.2,131769.1,,,93.94,97.5,93.3,89.0,4687752.0,,,,,,,,,,,,165621.0,204360.0,1.1,102.6,4.1,6.5,1909.8,8785.2,0.2,,,148970.0,299364.0,,,,,,50588.0,,,,,,,41038.17,76053.5,40223.0,42665.0,90.3,3.3,,1085904.0,,853.9,36.6,53.3,
2010-12-31,78.67,119306.8,48.91,,590.0,6881131.0,33799.0,33033.0,676019.0,130829.0,0.36,2.25,2.5,2.75,3.55,4.15,4.55,444512.7,266621.54,6340.0,17982.0,5489.38,,,,28473.38,4.59,5.93,6.5897,8.8033,0.8476,8.0952,10.2462,4735.0,0.0,2808.077,0.0,1257.64,2652.87,11577.51,5899.94,0.0,0.0,98.99,131941.4,72985.9,26313.1,1035817.0,166380.0,142525.0,67691.0,13528.79,6112001.0,5392443.0,94.5,97.3,88.0,88.6,0.079,501.4,210844.0,1005345.0,953123.0,,314.26,7251.69,2476949.8,1730647.2,865287.8,916720.1,109.69,129159.7,133503.9,1051670.0,1190460.0,94.51,98.2,95.7,90.3,4754390.0,,,,8830822.4,8830822.4,-598318.3,,,,537729326017.54,4316.57,168510.0,210231.0,1.5,102.7,5.3,6.5,1969.3,8874.8,0.13,3741910.0,2280044.0,236875.0,315009.0,,710653.0,811274.0,13528807.0,11453.37,52075.0,472612.0,406930.0,251115.0,87359.0,-12996.0,-11871.0,43488.83,77869.23,40567.0,43569.0,91.2,3.7,,1080439.0,,883.0,39.3,52.2,-12996.0
2011-01-31,,,,,27.36,,,,,,,,,,,,,,261765.01,11497.38,6408.82,,,,,29316.74,4.91,6.64,6.603,8.9921,0.8468,8.0337,10.4739,4751.0,0.0,2790.694,10237.92,1286.12,2700.08,11891.93,5862.94,0.0,0.0,,,,,1034301.0,,,,6598.09,4970132.0,5467291.0,94.4,97.7,88.2,90.4,0.087,502.4,,,,,,,,,,,,132552.0,135218.5,,,93.83,99.4,99.5,92.2,4711971.0,,,,,,,,,,,,169897.0,218020.0,1.6,103.4,5.6,7.0,1922.0,8789.4,0.17,,,226550.0,276346.0,,,,,,52544.0,,,,,,,45236.69,82127.2,42309.0,43057.0,91.3,4.0,,1067747.0,,869.1,59.2,49.5,
2011-02-28,,,,,52.7,,,,,,0.4,2.6,2.8,3.0,3.9,4.5,5.0,,259200.5,6997.01,4074.75,,,,,29913.86,4.94,7.23,6.5716,9.0483,0.8436,8.0414,10.5931,4868.0,0.0,2905.053,10624.09,1327.22,2782.27,12226.34,5994.01,0.0,0.0,,,,,1030543.0,,,,18112.27,5589021.0,4952034.0,94.4,97.8,89.0,91.9,0.091,499.7,,,,,,,,,,,,134137.3,137236.9,,,94.23,100.1,99.7,92.3,4677691.0,,,,,,,,,,,,168665.0,213418.0,2.1,104.2,7.6,8.7,1935.2,8908.2,0.16,,,110656.0,333163.0,,,,,,52754.0,,,,,,,47320.0,85423.19,42919.0,41679.0,92.0,4.4,,1064093.0,,877.3,44.5,48.8,
2011-03-31,,104469.9,,,85.1,,,,,,,,,,,,,276013.6,266255.48,7631.35,7570.0,5859.7,15568.52,,,30446.74,5.38,7.31,6.5485,9.2882,0.8411,7.9135,10.5731,4625.0,0.0,2928.111,9755.1,1325.83,2781.07,12319.73,5908.76,0.0,0.0,,122971.3,69578.6,23137.5,1041409.0,160237.0,148879.0,70025.0,18525.46,5858517.0,5687587.0,94.6,98.3,89.1,93.6,0.062,508.2,219483.0,,,,,,2369318.7,1662325.9,859362.7,909760.5,108.4,135579.8,138706.9,,,95.5,100.9,101.6,92.7,4692936.0,,,,8995084.4,8995084.4,,,,,,4155.64,176676.0,220988.0,2.7,105.2,10.3,9.5,1977.3,8984.6,0.1,,,150894.0,339048.0,,730870.0,850106.0,,11497.12,52399.0,473819.0,414732.0,253565.0,89470.0,-2902.0,18964.0,45994.49,85728.96,41944.0,42716.0,92.2,4.0,,1096406.0,,905.3,45.3,53.1,-2902.0
2011-04-30,,,,,134.0,,,,,,0.5,2.85,3.05,3.25,4.15,4.75,5.25,,266766.91,10082.06,7304.45,,,,,31458.43,5.34,6.82,6.491,9.6369,0.8354,7.9676,10.8421,4939.0,0.0,2911.511,0.0,1363.61,2873.54,12810.54,0.0,0.0,0.0,,,,,1057678.0,,,,5003.98,5156648.0,5634385.0,94.7,99.1,91.0,98.6,0.064,521.4,,,,,,,,,,,,134806.9,138784.2,,,96.04,101.8,101.5,92.7,4726866.0,1.25,0.5,2.0,,,,,,,,,178838.0,221523.0,3.2,105.9,11.9,9.2,1959.4,9016.5,0.09,,,289543.0,329929.0,,,,,,54191.0,,,,,,,48635.09,90735.25,42728.0,42781.0,93.2,4.5,,1068880.0,,909.0,42.4,54.2,
2011-05-31,,,,,203.5,,,,,,,,,,,,,,269289.63,10612.26,8268.0,,,,,31659.97,5.51,6.79,6.4791,9.34,0.8328,7.9419,10.6749,5039.0,0.0,2743.472,9693.73,1345.2,2835.3,12569.79,5989.99,0.0,0.0,,,,,1062256.0,,,,6483.93,4759297.0,5619981.0,94.7,98.9,89.4,99.0,0.067,520.9,,,,,,,,,,,,135568.1,138629.8,,,96.04,101.7,100.2,92.3,4714712.0,,,,,,,,,,,,178856.0,226581.0,3.6,106.1,12.9,9.1,2017.2,9017.1,0.1,,,174936.0,232577.0,,,,,,53301.0,,,,,,,47899.87,91096.28,43122.0,47548.0,93.4,4.5,,1090810.0,,920.7,38.1,51.0,
2011-06-30,,118895.9,,,239.0,,,,,,,,,,,,,260859.8,274662.57,10055.76,10809.12,6425.28,15824.52,,,31974.91,6.36,7.12,6.464,9.3648,0.8306,8.0405,10.3837,4965.0,0.0,2762.076,9816.09,1320.64,2773.52,12414.34,5945.71,0.0,0.0,,121146.6,69490.1,26343.7,1061455.0,149008.0,157701.0,70878.0,6551.09,5774613.0,5710161.0,94.6,98.9,88.8,97.3,0.067,517.9,219667.0,,,,,,2439667.7,1680561.0,867299.5,934692.8,109.12,135223.5,139008.4,,,96.03,101.7,101.1,92.3,4769348.0,,,,9138068.5,9138068.5,,,,,,4251.8,176895.0,226777.0,3.6,106.0,13.6,10.1,2011.8,9117.1,0.07,,,249658.0,292738.0,,757824.0,877259.0,,11508.95,53843.0,474365.0,412366.0,253605.0,85138.0,-5360.0,13094.0,49234.97,90782.71,42551.0,44299.0,93.3,4.2,,1081145.0,,944.0,39.5,52.8,-5360.0
2011-07-31,,,,,276.3,,,,,,0.5,3.1,3.3,3.5,4.4,5.0,5.5,,270545.65,9864.1,6949.92,,,,,32452.83,6.45,7.54,6.4366,9.1935,0.8258,8.2963,10.4882,5075.0,0.0,2701.729,9833.03,1292.28,2756.38,12143.24,5815.19,0.0,0.0,,,,,1071531.0,,,,11713.73,5781763.0,5712023.0,94.6,99.2,88.0,97.1,0.078,519.3,,,,,,,,,,,,134188.7,137658.4,,,95.48,102.3,101.2,93.1,4751436.0,1.5,0.75,2.25,,,,,,,,,181502.0,227573.0,3.6,106.3,13.7,9.8,2012.5,9211.2,0.11,,,159063.0,288439.0,,,,,,54635.0,,,,,,,49733.76,94240.19,43766.0,45370.0,93.3,4.4,,1079598.0,,940.0,52.9,47.8,
